,pdf_name,page_number,paddle_max_probabilities,microsoft_max_probabilities,table_found
359,1_Agricuitural_2017_AE,3,0.4314801,0.5725890398025513,False
360,physical_Climate_Features_2019_AE,7,0.0,0.0,False
361,vital_statistics_3_2017_AE,18,0.9859015,0.566699206829071,False
362,Population_Social_Statistics_Q1_2022_AE,2,0.0,0.4653682112693786,False
363,Environment_MDPS_AE_2013,2,0.3066314,0.5650807023048401,False
364,Health_6_2015_AE,2,0.0,0.6215606927871704,False
365,Population_Social_Statistics_Q1_2022_AE,3,0.0,0.5585963129997253,False
366,1_Agricuitural_2017_AE,2,0.0,0.7823679447174072,False
367,1_Population_2015,1,0.0,0.7323917150497437,False
368,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,56,0.9798052,0.3531715869903564,False
369,vital_statistics_3_2019_AE,4,0.98386943,0.3595924377441406,False
370,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,42,0.6867702,0.0,False
371,7_wholesale_retail_trade_2018_AE,1,0.0,0.6548847556114197,False
372,Environment_MDPS_AE_2013,21,0.8807208,0.0,False
373,Population_Social_Statistics_Q1_2023_AE,24,0.52664244,0.0,False
374,2_Mining_quarrying_Statistics_2020_AE,7,0.0,0.0,False
375,Environment_11_2014_AE,22,0.98006904,0.0,False
376,Building_Permit_Completed_Building_QSA_AnBu_AE_2022,32,0.0,0.6187048554420471,False
377,Building_Permit_Completed_Building_QSA_AnBu_AE_2022,26,0.3280283,0.3434521853923797,False
378,vital_statistics_3_2018_AE,33,0.85643005,0.4947452545166015,False
379,Bulletin_Births_Deaths_2014_AE,1,0.0,0.6841216087341309,False
380,vital_statistics_3_2018_AE,27,0.0,0.0,False
381,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,12,0.31592768,0.7374053597450256,False
382,3_Manufacturing_Statistics_2018_AE,7,0.0,0.5792993307113647,False
383,11_Banks_and_Insur_2017_AE,4,0.0,0.6490834355354309,False
384,2_Mining_quarrying_Statistics_2019_AE,7,0.32405493,0.0,False
385,11_Banks_and_Insur_2020_AE,24,0.0,0.6613934636116028,False
386,Population_Social_Statistics_Q1_2022_AE,34,0.33414057,0.0,False
387,3_Manufacturing_Statistics_2019_AE,30,0.0,0.5283417105674744,False
388,3_Manufacturing_Statistics_2019_AE,24,0.0,0.5022063255310059,False
389,Population_Social_Statistics_Q1_2022_AE,20,0.8173681,0.5034317374229431,False
390,3_Manufacturing_Statistics_2019_AE,9,0.0,0.6226049661636353,False
391,Hotels_and_Resturants_QSA_AnBu_AE_2019,35,0.0,0.658640444278717,False
392,7_wholesale_retail_trade_2021_AE,1,0.0,0.628604531288147,False
393,3_Manufacturing_Statistics_2019_AE,18,0.0,0.7640954256057739,False
394,vital_statistics_3_2020_AE,4,0.44190645,0.7656513452529907,False
395,Environmental2015,35,0.97953665,0.0,False
396,Soc_Education_Chapter_AnAb_AE_2012,1,0.0,0.6070711016654968,False
397,Bulletin_Births_Deaths_2014_AE,34,0.9439354,0.7359659671783447,False
398,vital_marriage_divorce_qatar_2019_AE,53,0.9808848,0.6370628476142883,False
399,7_Security_2021_AE,2,0.4238719,0.5450252294540405,False
400,vital_statistics_3_2019_AE,23,0.9852776,0.6161487698554993,False
401,Annual_Bulletin_Industry_Energy_2017_AE,17,0.0,0.449861615896225,False
402,Eco_Agriculture_Chapter_AnAb_AE_2012,7,0.66817737,0.0,False
403,Eco_Agriculture_Chapter_AnAb_AE_2012,5,0.6085464,0.3861177861690521,False
404,Hotels_and_Resturants_AE_2021,4,0.0,0.859200119972229,False
405,Annual_Bulletin_Industry_Energy_2017_AE,15,0.0,0.6408397555351257,False
406,vital_marriage_divorce_qatar_2019_AE,2,0.0,0.8536534309387207,False
407,Environmental2015,23,0.0,0.8569576144218445,False
408,8_Media_Culture_Tourism_2021_AE,2,0.44048735,0.8675565123558044,False
409,Annual_Bulletin_Industry_Energy_2017_AE,2,0.31419712,0.3689308166503906,False
410,Hotels_and_Resturants_QSA_AnBu_AE_2019,23,0.0,0.4055622220039367,False
411,7_wholesale_retail_trade_2021_AE,3,0.61367834,0.499472975730896,False
412,Population_Social_Statistics_Q1_2022_AE,22,0.31107318,0.3478237092494964,False
413,3_Manufacturing_Statistics_2019_AE,26,0.0,0.8569576144218445,False
414,Transport_Communications_AnBu_AE_2015,9,0.0,0.39152592420578,False
415,Bulletin_Births_Deaths_2014_AE,3,0.0,0.4765487015247345,False
416,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,10,0.4760279,0.5094043612480164,False
417,Building_Permit_Completed_Building_QSA_AnBu_AE_2022,30,0.0,0.8569576144218445,False
418,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,38,0.9823229,0.4134851694107055,False
419,Environment_11_2019_AE,5,0.9767491,0.6925970911979675,False
420,Building_Permit_Completed_Building_QSA_AnBu_AE_2021,43,0.0,0.3590770065784454,False
421,Environment_MDPS_AE_2013,23,0.9771362,0.8559330701828003,False
422,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,54,0.5474534,0.5852245092391968,False
423,7_wholesale_retail_trade_2018_AE,3,0.5076658,0.5687633752822876,False
424,physical_Climate_Features_2019_AE,4,0.9509333,0.4055029451847076,False
425,1_Population_2015,3,0.3009486,0.3250627517700195,False
426,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,2,0.97759044,0.0,False
427,vital_statistics_3_2017_AE,27,0.0,0.3601760268211365,False
428,Environment_MDPS_AE_2013,1,0.33617207,0.6342596411705017,False
429,Health_6_2015_AE,1,0.0,0.600028395652771,False
430,Population_Social_Statistics_Q1_2022_AE,1,0.0,0.5885705351829529,False
431,Hotels_and_Resturants_QSA_AnBu_AE_2019,8,0.30449837,0.0,False
432,vital_statistics_3_2017_AE,33,0.9190982,0.4385244250297546,False
433,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,82,0.0,0.5121683478355408,False
434,1_Agricuitural_2020_AE,22,0.0,0.9889868497848512,False
435,Hotels_and_Resturants_QSA_AnBu_AE_2019,9,0.0,0.829472005367279,False
436,vital_statistics_3_2018_AE,9,0.98515797,0.9609107971191406,False
437,Population_social_1_2019_AE,13,0.9723641,0.0,False
438,1_Population_2015,2,0.0,0.6544635891914368,False
439,1_Agricuitural_2017_AE,1,0.0,0.7184961438179016,False
440,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,3,0.0,0.859200119972229,False
441,7_wholesale_retail_trade_2018_AE,2,0.0,0.7823679447174072,False
442,Population_Social_Statistics_Q1_2023_AE,33,0.3100495,0.3854324519634247,False
443,Building_Permit_Completed_Building_QSA_AnBu_AE_2021,42,0.0,0.3957553803920746,False
444,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,69,0.0,0.7625438570976257,False
445,Environment_11_2014_AE,21,0.0,0.859200119972229,False
446,vital_statistics_3_2018_AE,18,0.9849943,0.4915833473205566,False
447,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,39,0.0,0.859200119972229,False
448,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,11,0.53355426,0.6864314079284668,False
449,Bulletin_Births_Deaths_2014_AE,2,0.0,0.5122612118721008,False
450,Transport_Communications_AnBu_AE_2015,8,0.0,0.6277024149894714,False
451,3_Manufacturing_Statistics_2019_AE,27,0.3899613,0.0,False
452,Population_Social_Statistics_Q1_2022_AE,37,0.0,0.0,False
453,Hotels_and_Resturants_QSA_AnBu_AE_2019,36,0.0,0.859200119972229,False
454,7_wholesale_retail_trade_2021_AE,2,0.0,0.7823679447174072,False
455,Hotels_and_Resturants_QSA_AnBu_AE_2019,22,0.0,0.859200119972229,False
456,Annual_Bulletin_Industry_Energy_2017_AE,3,0.0,0.7725886106491089,False
457,Soc_Education_Chapter_AnAb_AE_2012,2,0.42616898,0.6940761208534241,False
458,Education_Chapter_4_2016_AE,44,0.80320734,0.0,False
459,7_Security_2021_AE,1,0.0,0.6973018050193787,False
460,Bulletin_Births_Deaths_2014_AE,23,0.33623648,0.3440704941749573,False
461,Annual_Bulletin_Industry_Energy_2017_AE,14,0.0,0.3509422540664673,False
462,vital_marriage_divorce_qatar_2019_AE,3,0.0,0.0,False
463,Hotels_and_Resturants_AE_2021,5,0.0,0.7822335362434387,False
464,Hotels_and_Resturants_AE_2021,8,0.3212233,0.8091366291046143,False
465,7_Security_2020_AE,2,0.4238719,0.5450252294540405,False
466,Health_6_2012_AE,9,0.6316112,0.0,False
467,vital_marriage_divorce_qatar_2019_AE,49,0.9822543,0.6688300967216492,False
468,Media_cul_Tourism_8-2013_AE,2,0.32958913,0.7259659767150879,False
469,3_Manufacturing_Statistics_2019_AE,16,0.0,0.8188305497169495,False
470,11_Banks_and_Insur_2020_AE,16,0.0,0.7873715758323669,False
471,Environmental2015,2,0.0,0.4600707292556762,False
472,Hotels_and_Resturants_QSA_AnBu_AE_2019,13,0.0,0.0,False
473,Transport_Communications_AnBu_AE_2015,5,0.3073338,0.646652340888977,False
474,sport_12_2015_AE,6,0.9683465,0.9990919828414916,False
475,7_wholesale_retail_trade_2020_AE,1,0.0,0.628604531288147,False
476,10_Transport_and_Communication_AE_2018,2,0.0,0.7873715758323669,False
477,Building_Permit_Completed_Building_QSA_AnBu_AE_2022,14,0.0,0.8569576144218445,False
478,Eco_Electricity_Chapter_AnAb_AE_2013,3,0.0,0.3497335612773895,False
479,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,20,0.9851099,0.0,False
480,Building_Permit_Completed_Building_QSA_AnBu_AE_2022,28,0.0,0.8569576144218445,False
481,7_Security_2019_AE,2,0.3280108,0.5269068479537964,False
482,Social_and_Population_1_2017_AE,13,0.9701386,0.0,False
483,Soc_Education_Chapter_AnAb_AE_2012,31,0.9864278,0.6151586174964905,False
484,3_Manufacturing_Statistics_2020_AE,7,0.0,0.748317539691925,False
485,1_Agricuitural_2016_AE,2,0.0,0.7823679447174072,False
486,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,64,0.981977,0.0,False
487,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,58,0.9816647,0.0,False
488,3_Manufacturing_Statistics_2018_AE,12,0.0,0.5169625878334045,False
489,Population_Social_Statistics_Q1_2023_AE,3,0.9835517,0.9989890456199646,False
490,7_Security_2019_AE,12,0.9701464,0.8854462504386902,False
491,Hotels_and_Resturants_QSA_AnBu_AE_2019,4,0.0,0.859200119972229,False
492,vital_statistics_3_2018_AE,4,0.9723406,0.5480401515960693,False
493,7_wholesale_retail_trade_2019_AE,1,0.0,0.62928307056427,False
494,Hotels_and_Resturants_QSA_AnBu_AE_2019,5,0.0,0.8221421837806702,False
495,vital_statistics_3_2017_AE,16,0.98404104,0.5029273629188538,False
496,sport_Youth_12_2021_AE,2,0.5263293,0.85236656665802,False
497,physical_Climate_Features_2019_AE,9,0.9867038,0.7149293422698975,False
498,7_Security_2022_AE,35,0.0,0.0,False
499,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,59,0.0,0.859200119972229,False
500,Population_Social_Statistics_Q1_2023_AE,2,0.0,0.3994737267494201,False
501,3_Manufacturing_Statistics_2018_AE,13,0.0,0.6696927547454834,False
502,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,65,0.0,0.859200119972229,False
503,1_Agricuitural_2016_AE,3,0.0,0.6690201163291931,False
504,2_Mining_quarrying_Statistics_2020_AE,8,0.4101487,0.6123088598251343,False
505,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,71,0.0,0.859200119972229,False
506,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,35,0.4760756,0.0,False
507,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,21,0.0,0.859200119972229,False
508,vital_statistics_3_2018_AE,14,0.7639881,0.7982847094535828,False
509,Environment_11_2019_AE,8,0.94158596,0.647190272808075,False
510,Eco_Electricity_Chapter_AnAb_AE_2013,2,0.0,0.7873715758323669,False
511,Building_Permit_Completed_Building_QSA_AnBu_AE_2022,29,0.0,0.0,False
512,3_Manufacturing_Statistics_2018_AE,8,0.6040907,0.4801898300647735,False
513,sport_Youth__2019_AE,25,0.9709878,0.9953568577766418,False
514,10_Transport_and_Communication_AE_2018,3,0.5480011,0.0,False
515,Transport_Communications_AnBu_AE_2015,40,0.0,0.6320760250091553,False
516,Hotels_and_Resturants_QSA_AnBu_AE_2019,12,0.0,0.0,False
517,2_Mining_quarrying_Statistics_2019_AE,8,0.41902512,0.6833849549293518,False
518,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,1,0.0,0.4827809929847717,False
519,physical_Climate_Features_2021_AE,7,0.0,0.0,False
520,3_Manufacturing_Statistics_2019_AE,17,0.0,0.6111921668052673,False
521,Population_Social_Statistics_Q1_2022_AE,13,0.9658002,0.4664836525917053,False
522,vital_marriage_divorce_qatar_2019_AE,60,0.0,0.5938317179679871,False
523,sport_12_2015_AE,32,0.98420084,0.7801102995872498,False
524,Environmental2015,12,0.59658283,0.9980546236038208,False
525,8_Media_Culture_Tourism_2020_AE,1,0.0,0.6836286783218384,False
526,Annual_Bulletin_Industry_Energy_2017_AE,18,0.31911296,0.6924809813499451,False
527,Annual_Bulletin_Industry_Energy_2017_AE,30,0.0,0.5020288228988647,False
528,Annual_Bulletin_Industry_Energy_2017_AE,24,0.6443691,0.6529055833816528,False
529,Hotels_and_Resturants_AE_2021,9,0.40521803,0.0,False
530,sport_12_2016_AE,2,0.0,0.6567081212997437,False
531,7_Security_2020_AE,1,0.0,0.6973018050193787,False
532,vital_statistics_3_2019_AE,12,0.33762807,0.4934194982051849,False
533,Bulletin_Births_Deaths_2014_AE,39,0.0,0.3456574082374573,False
534,Environmental2015,10,0.84626496,0.9988152980804444,False
535,vital_marriage_divorce_qatar_2019_AE,62,0.9681899,0.0,False
536,Education_Chapter_4_2016_AE,4,0.95579076,0.6185492873191833,False
537,Health_6_2017_AE,13,0.0,0.0,False
538,Media_cul_Tourism_8-2013_AE,1,0.0,0.6646638512611389,False
539,11_Banks_and_Insur_2020_AE,15,0.0,0.6933885812759399,False
540,Population_Social_Statistics_Q1_2022_AE,11,0.9488028,0.4850763082504272,False
541,3_Manufacturing_Statistics_2019_AE,15,0.0,0.7507691383361816,False
542,vital_statistics_3_2020_AE,9,0.9836009,0.9286242127418518,False
543,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,3,0.0,0.859200119972229,False
544,Environmental2015,1,0.0,0.6222349405288696,False
545,Hotels_and_Resturants_QSA_AnBu_AE_2019,10,0.34048834,0.3277240395545959,False
546,3_Manufacturing_Statistics_2019_AE,29,0.0,0.5807955861091614,False
547,7_wholesale_retail_trade_2020_AE,2,0.0,0.7823679447174072,False
548,Transport_Communications_AnBu_AE_2015,6,0.0,0.5447015762329102,False
549,1_Agricuitural_2021_AE,14,0.0,0.4090549945831299,False
550,10_Transport_and_Communication_AE_2018,1,0.0,0.7127734422683716,False
551,sport_Youth__2019_AE,27,0.3887272,0.4654561579227447,False
552,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,37,0.0,0.859200119972229,False
553,7_Security_2019_AE,1,0.0,0.6973018050193787,False
554,Hotels_and_Resturants_QSA_AnBu_AE_2016,59,0.32886606,0.7552714943885803,False
555,vital_statistics_3_2018_AE,16,0.98312885,0.4524092078208923,False
556,Population_Social_Statistics_Q1_2023_AE,29,0.31447268,0.0,False
557,1_Agricuitural_2016_AE,1,0.0,0.6523424386978149,False
558,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,73,0.0,0.859200119972229,False
559,3_Manufacturing_Statistics_2018_AE,11,0.3345652,0.5766159296035767,False
560,7_Security_2022_AE,37,0.78881955,0.0,False
561,vital_statistics_3_2019_AE,9,0.98511666,0.9391613602638244,False
562,vital_statistics_3_2017_AE,14,0.8954039,0.7605187296867371,False
563,7_wholesale_retail_trade_2019_AE,2,0.0,0.7823679447174072,False
564,7_wholesale_retail_trade_2019_AE,3,0.5084367,0.6705214381217957,False
565,sport_Youth_12_2021_AE,1,0.0,0.6648489236831665,False
566,Eco_Agriculture_Chapter_1_AE_2015,10,0.31187838,0.5023461580276489,False
567,Population_Social_Statistics_Q1_2023_AE,1,0.0,0.68297278881073,False
568,Media_cul_Tourism_8-2014_AE,4,0.9852992,0.5766388177871704,False
569,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,72,0.9823199,0.3247144818305969,False
570,Eco_Electricity_Chapter_AnAb_AE_2013,1,0.0,0.6438239216804504,False
571,Hotels_and_Resturants_QSA_AnBu_AE_2016,58,0.0,0.859200119972229,False
572,Building_Permit_Completed_Building_QSA_AnBu_AE_2022,16,0.0,0.6347172856330872,False
573,Environment_11_2021_AE,32,0.97800833,0.0,False
574,sport_12_2015_AE,4,0.98509777,0.6003206372261047,False
575,Transport_Communications_AnBu_AE_2015,7,0.0,0.6323301196098328,False
576,7_wholesale_retail_trade_2020_AE,3,0.5075545,0.6407195329666138,False
577,physical_Climate_Features_2021_AE,4,0.905325,0.4770929217338562,False
578,3_Manufacturing_Statistics_2019_AE,28,0.0,0.8892260193824768,False
579,4-Electricity_2016_AE,11,0.9755922,0.3476565778255462,False
580,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,2,0.9756006,0.3372390270233154,False
581,Hotels_and_Resturants_QSA_AnBu_AE_2019,11,0.0,0.0,False
582,Population_Social_Statistics_Q1_2022_AE,38,0.0,0.5992749929428101,False
583,3_Manufacturing_Statistics_2019_AE,14,0.0,0.6551972031593323,False
584,11_Banks_and_Insur_2020_AE,14,0.0,0.859200119972229,False
585,Education_Chapter_4_2016_AE,5,0.92777556,0.8661549091339111,False
586,sport_12_2015_AE,19,0.90664345,0.9923251867294312,False
587,Environmental2015,11,0.867421,0.9982683658599854,False
588,Environment_11_2021_AE,5,0.98359627,0.9392492771148682,False
589,8_Media_Culture_Tourism_2020_AE,2,0.3127663,0.9044170379638672,False
590,sport_12_2016_AE,1,0.0,0.6706696152687073,False
591,Education_Chapter_4_2021_AE,35,0.979385,0.9324068427085876,False
592,Media_cul_Tourism_8-2013_AE,4,0.98547727,0.6753019690513611,False
593,Education_Chapter_4_2016_AE,1,0.0,0.6360951066017151,False
594,Environment_11_2021_AE,1,0.0,0.6257795095443726,False
595,Hotels_and_Resturants_QSA_AnBu_AE_2019,15,0.0,0.3159470856189728,False
596,3_Manufacturing_Statistics_2019_AE,1,0.0,0.7064854502677917,False
597,Annual_Bulletin_Industry_Energy_2017_AE,8,0.59643376,0.5949177742004395,False
598,Population_Social_Statistics_Q1_2022_AE,14,0.0,0.5785759687423706,False
599,7_wholesale_retail_trade_2020_AE,7,0.0,0.3879933059215545,False
600,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,26,0.0,0.5119242668151855,False
601,Hotels_and_Resturants_QSA_AnBu_AE_2016,48,0.0,0.859200119972229,False
602,Bulletin_Births_Deaths_2014_AE,9,0.33257985,0.3031884133815765,False
603,Building_Permit_Completed_Building_QSA_AnBu_AE_2022,12,0.0,0.8569576144218445,False
604,Population_Social_Statistics_Q1_2023_AE,10,0.9647034,0.0,False
605,3_Manufacturing_Statistics_2018_AE,14,0.0,0.7409977316856384,False
606,Population_Social_Statistics_Q1_2023_AE,5,0.98880225,0.9986530542373656,False
607,11_Banks_and_Insur_2021_AE,14,0.0,0.8569576144218445,False
608,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,62,0.0,0.6697208285331726,False
609,1_Agricuitural_2016_AE,4,0.0,0.7823679447174072,False
610,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,76,0.9736142,0.0,False
611,3_Manufacturing_Statistics_2020_AE,1,0.0,0.706889271736145,False
612,vital_statistics_3_2018_AE,2,0.5487593,0.4736697673797607,False
613,Population_social_1_2019_AE,18,0.9787377,0.0,False
614,7_wholesale_retail_trade_2019_AE,7,0.0,0.3628005683422088,False
615,Hotels_and_Resturants_QSA_AnBu_AE_2019,2,0.0,0.859200119972229,False
616,1_Agricuitural_2020_AE,14,0.0,0.0,False
617,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,9,0.5591568,0.8128264546394348,False
618,sport_Youth_12_2021_AE,4,0.9866207,0.0,False
619,Hotels_and_Resturants_QSA_AnBu_AE_2019,3,0.4037731,0.6933616995811462,False
620,Population_Social_Statistics_Q1_2023_AE,39,0.38953125,0.0,False
621,1_Agricuitural_2016_AE,5,0.0,0.6516958475112915,False
622,11_Banks_and_Insur_2021_AE,15,0.0,0.673937976360321,False
623,Media_cul_Tourism_8-2014_AE,1,0.0,0.6785878539085388,False
624,Population_Social_Statistics_Q1_2023_AE,4,0.9874819,0.999281108379364,False
625,3_Manufacturing_Statistics_2018_AE,15,0.0,0.6323311924934387,False
626,Security2014,26,0.9167823,0.5755681395530701,False
627,Health_6_2017_AE,1,0.0,0.6068984270095825,False
628,Building_Permit_Completed_Building_QSA_AnBu_AE_2022,13,0.0,0.3168891370296478,False
629,Bulletin_Births_Deaths_2014_AE,8,0.53172493,0.0,False
630,vital_statistics_3_2018_AE,12,0.0,0.5139369964599609,False
631,Social_and_Population_1_2017_AE,14,0.96608883,0.0,False
632,Transport_Communications_AnBu_AE_2015,2,0.0,0.5545844435691833,False
633,sport_12_2015_AE,1,0.0,0.632961094379425,False
634,sport_Youth__2019_AE,23,0.98666996,0.3239884376525879,False
635,Environment_11_2021_AE,23,0.9676727,0.3593169748783111,False
636,3_Manufacturing_Statistics_2019_AE,11,0.0,0.0,False
637,Annual_Bulletin_Industry_Energy_2017_AE,9,0.0,0.4837685227394104,False
638,physical_Climate_Features_2021_AE,1,0.0,0.6230409145355225,False
639,Hotels_and_Resturants_QSA_AnBu_AE_2019,14,0.0,0.0,False
640,Environmental2015,5,0.9860822,0.7694448828697205,False
641,Soc_Education_Chapter_AnAb_AE_2012,8,0.7813392,0.6399548649787903,False
642,Bulletin_Births_Deaths_2014_AE,15,0.59998024,0.0,False
643,vital_marriage_divorce_qatar_2019_AE,66,0.86636025,0.0,False
644,sport_12_2016_AE,4,0.98479366,0.3399479985237121,False
645,vital_statistics_3_2019_AE,16,0.98205227,0.6842899322509766,False
646,vital_marriage_divorce_qatar_2019_AE,9,0.9697328,0.0,False
647,sport_12_2016_AE,6,0.9704575,0.9975468516349792,False
648,vital_statistics_3_2019_AE,14,0.9272126,0.7214905619621277,False
649,Education_Chapter_4_2016_AE,2,0.3712369,0.799073338508606,False
650,vital_marriage_divorce_qatar_2019_AE,64,0.9213394,0.0,False
651,3-Electricity_2020_AE,11,0.9626152,0.7431995868682861,False
652,Environment_11_2021_AE,2,0.34225124,0.0,False
653,3_Manufacturing_Statistics_2019_AE,2,0.0,0.7873715758323669,False
654,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,5,0.0,0.859200119972229,False
655,Hotels_and_Resturants_QSA_AnBu_AE_2019,16,0.0,0.3516348004341125,False
656,3_Manufacturing_Statistics_2019_AE,13,0.0,0.4605609476566314,False
657,Environment_11_2021_AE,21,0.98450637,0.6042281985282898,False
658,sport_Youth__2019_AE,21,0.6939566,0.6027539968490601,False
659,Transport_Communications_AnBu_AE_2015,50,0.0,0.7130385637283325,False
660,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,31,0.0,0.859200119972229,False
661,Building_Permit_Completed_Building_QSA_AnBu_AE_2022,11,0.527748,0.8296958208084106,False
662,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,19,0.0,0.8540833592414856,False
663,Eco_Agriculture_Chapter_1_AE_2015,17,0.0,0.3900589942932129,False
664,Population_Social_Statistics_Q1_2023_AE,13,0.0,0.3626143932342529,False
665,3_Manufacturing_Statistics_2018_AE,17,0.0,0.4309284090995788,False
666,Population_Social_Statistics_Q1_2023_AE,6,0.0,0.7347230911254883,False
667,3_Manufacturing_Statistics_2020_AE,2,0.0,0.7823679447174072,False
668,7_Security_2022_AE,19,0.9778899,0.0,False
669,1_Agricuitural_2016_AE,7,0.0,0.0,False
670,Hotels_and_Resturants_QSA_AnBu_AE_2019,1,0.0,0.7825361490249634,False
671,vital_statistics_3_2018_AE,1,0.0,0.6225851774215698,False
672,sport_Youth_12_2021_AE,6,0.31491464,0.9488074779510498,False
673,vital_statistics_3_2017_AE,12,0.93108,0.4557984173297882,False
674,9_Transport_and_Communication_AE_2015,15,0.9660895,0.0,False
675,Population_Social_Statistics_Q1_2022_AE,9,0.56911033,0.3165633380413055,False
676,1_Agricuitural_2016_AE,6,0.0,0.7823679447174072,False
677,3_Manufacturing_Statistics_2020_AE,3,0.42747754,0.0,False
678,3_Manufacturing_Statistics_2018_AE,16,0.0,0.7876680493354797,False
679,Population_Social_Statistics_Q1_2023_AE,12,0.9504823,0.4525292217731476,False
680,Media_cul_Tourism_8-2014_AE,2,0.0,0.6852343082427979,False
681,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,48,0.0,0.0,False
682,11_Banks_and_Insur_2021_AE,16,0.0,0.7823679447174072,False
683,Health_6_2017_AE,2,0.3784692,0.6826872229576111,False
684,Building_Permit_Completed_Building_QSA_AnBu_AE_2022,10,0.48207408,0.5763829946517944,False
685,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,18,0.37369147,0.7785350680351257,False
686,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,30,0.98309267,0.3965308666229248,False
687,sport_12_2015_AE,2,0.0,0.5204586386680603,False
688,Transport_Communications_AnBu_AE_2015,1,0.0,0.7631600499153137,False
689,Eco_Agriculture_Chapter_AnAb_AE_2012,14,0.8129355,0.0,False
690,3_Manufacturing_Statistics_2019_AE,12,0.0,0.8224349021911621,False
691,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,4,0.0,0.0,False
692,Hotels_and_Resturants_QSA_AnBu_AE_2019,17,0.0,0.0,False
693,Eco_Electricity_Chapter_AnAb_AE_2013,11,0.78096694,0.736905574798584,False
694,physical_Climate_Features_2021_AE,2,0.75372154,0.640794575214386,False
695,3_Manufacturing_Statistics_2019_AE,3,0.40266776,0.0,False
696,vital_marriage_divorce_qatar_2019_AE,59,0.72732353,0.5228396654129028,False
697,sport_12_2015_AE,37,0.9848749,0.9684790372848512,False
698,8_Media_Culture_Tourism_2020_AE,4,0.98768765,0.7028040289878845,False
699,Building_Permit_Completed_Building_QSA_AnBu_AE_2022,2,0.0,0.8569576144218445,False
700,Education_Chapter_4_2018_AE,2,0.46074226,0.7979058027267456,False
701,vital_marriage_divorce_qatar_2019_AE,16,0.9016821,0.0,False
702,Bulletin_Births_Deaths_2014_AE,71,0.98765355,0.9074578285217284,False
703,1_Agricuitural_2021_AE,7,0.0,0.3062351644039154,False
704,Hotels_and_Resturants_QSA_AnBu_AE_2019,58,0.0,0.6364205479621887,False
705,sport_Youth__2019_AE,1,0.0,0.6199855804443359,False
706,11_Banks_and_Insur_2018_AE,1,0.0,0.6735800504684448,False
707,sport_Youth__2019_AE,84,0.6896037,0.6961948871612549,False
708,1_Population_2015,14,0.96608883,0.0,False
709,1_Agricuitural_2020_AE,9,0.0,0.859200119972229,False
710,Hotels_and_Resturants_QSA_AnBu_AE_2016,11,0.0,0.0,False
711,11_Banks_and_Insur_2019_AE,21,0.4839527,0.4053486883640289,False
712,Eco_Agriculture_Chapter_AnAb_AE_2013,6,0.0,0.7873715758323669,False
713,The_Annual_Bulletin_of_Economic_Statistics_2020_AE,57,0.0,0.859200119972229,False
714,Education_Chapter_4_2021_AE,2,0.0,0.7186087369918823,False
715,The_Annual_Bulletin_of_Economic_Statistics_2018_AE,13,0.0,0.5922825336456299,False
716,Education_Chapter_4_2018_AE,10,0.97836703,0.7602142095565796,False
717,11_Banks_and_Insur_2021_AE,1,0.0,0.6796274185180664,False
718,Building_Permit_Completed_Building_QSA_AnBu_AE_2021,10,0.47433308,0.4187632501125335,False
719,Hotels_and_Resturants_AE_2021,10,0.36321747,0.0,False
720,Hotels_and_Resturants_AE_2021,11,0.31099552,0.0,False
